"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"45","cell",9,45,"03-40to49","02-male","03-assoc","01-Y","O","02-catholic","04-30to40k","2","03-Cell only","FL","South","04","03-No","01-Dem","03-Moderate",1,0,0,-0.0771099262111495,0.10311665905274,0.033068941116783,"1-Dem",45
"47","cell",9,47,"03-40to49","02-male","02-bach","02-N","W","01-protestant","07-75to100k","3","03-Cell only","FL","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0550012456640267,0.390721215646498,0.0107872406723856,"2-Rep",47
"20","cell",9,20,"01-Under 30","01-female","04-HS","01-Y","O","01-protestant","99-DK/refused","4","03-Cell only","PA","Northeast","04","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.353468433050184,0.0074072963961941,0.810125797212984,"1-Dem",20
"55","cell",9,55,"04-50to59","02-male","04-HS","02-N","B","02-catholic","04-30to40k","1","03-Cell only","SC","South","03","01-Yes","01-Dem","04-Conservative",1,0,0,0.0334334765244645,0.255564989558876,0.351617830415671,"1-Dem",55
"33","cell",9,33,"02-30to39","02-male","01-postgrad","02-N","W","07-other","06-50to75k","2","03-Cell only","PA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.209762009493886,0.121771115523242,0.136390127393806,"1-Dem",33
"63","cell",9,63,"05-60to69","02-male","03-assoc","02-N","O","07-other","99-DK/refused","1","01-Both","GA","South","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.121868198712956,0.451647580000265,0.28100782493274,"1-Dem",63
"31","cell",9,31,"02-30to39","01-female","01-postgrad","02-N","B","02-catholic","07-75to100k","2","01-Both","MD","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.231870690041009,0.100241215617062,0.951005272952758,"1-Dem",31
"67","cell",9,67,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","2","01-Both","PA","Northeast","03","01-Yes","02-Rep","05-Very conservative",0,1,0,0.166085559807201,0.560588406229041,0.0131767414818953,"2-Rep",67
"36","cell",9,36,"02-30to39","01-female","02-bach","02-N","W","03-athiest","07-75to100k","2","01-Both","OH","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.176598988673202,0.161435034127318,0.242387830791583,"1-Dem",36
"77","cell",9,77,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","03-20to30k","2","03-Cell only","FL","South","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.276628962542815,0.944667179142357,0.222157278113673,"1-Dem",77
"34","cell",9,34,"02-30to39","02-male","04-HS","02-N","W","07-other","08-100to150k","4","03-Cell only","OH","Midwest","04","03-No","05-Ind","01-Very liberal",0,0,1,-0.198707669220325,0.00764239522838854,0.0831709428740085,"3-Other",34
"66","cell",9,66,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","05-40to50k","2","01-Both","GA","South","03","01-Yes","02-Rep","02-Liberal",0,1,0,0.15503121953364,0.533489487298696,0.103724294692894,"2-Rep",66
"70","cell",9,70,"06-Over 70","02-male","02-bach","02-N","W","07-other","08-100to150k","1","01-Both","MD","South","04","01-Yes","01-Dem","01-Very liberal",1,0,0,0.199248580627885,0.888124492997012,0.648058690645446,"1-Dem",70
"55","cell",9,55,"04-50to59","01-female","01-postgrad","02-N","W","02-catholic","08-100to150k","1","03-Cell only","IN","Midwest","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0334334765244645,0.606076905018266,0.0929107003887072,"1-Dem",55
"63","cell",9,63,"05-60to69","02-male","02-bach","02-N","W","07-other","08-100to150k","2","01-Both","MA","Northeast","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.121868198712956,0.786840358319468,0.167125961819254,"1-Dem",63
"72","cell",9,72,"06-Over 70","01-female","01-postgrad","02-N","W","07-other","04-30to40k","2","03-Cell only","TN","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.221357261175008,0.908087894133245,0.093850340500738,"1-Dem",72
"60","cell",9,60,"05-60to69","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","2","03-Cell only","NY","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.0887051778922715,0.72667329670843,0.0681967035944134,"2-Rep",60
"72","cell",9,72,"06-Over 70","02-male","02-bach","02-N","W","01-protestant","04-30to40k","2","03-Cell only","GA","South","03","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.221357261175008,0.908087894133245,0.093850340500738,"1-Dem",72
"35","cell",9,35,"02-30to39","02-male","04-HS","02-N","W","01-protestant","04-30to40k","5","01-Both","PA","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.187653328946763,0.0370768484736459,0.280400129759153,"1-Dem",35
"60","cell",9,60,"05-60to69","01-female","05-less than HS","02-N","B","01-protestant","99-DK/refused","4","01-Both","MI","Midwest","05-Highest","01-Yes","03-Lean Dem","05-Very conservative",1,0,0,0.0887051778922715,0.372340093289167,0.217313337875083,"1-Dem",60
"30","cell",9,30,"02-30to39","02-male","01-postgrad","02-N","W","07-other","08-100to150k","2","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.24292503031457,0.0907972700585899,0.39081867109463,"1-Dem",30
"38","cell",9,38,"02-30to39","02-male","03-assoc","02-N","O","02-catholic","06-50to75k","3","01-Both","OH","Midwest","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.154490308126079,0.0507478093234416,0.542056389009621,"1-Dem",38
"39","cell",9,39,"02-30to39","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","3","03-Cell only","FL","South","03","03-No","05-Ind","03-Moderate",0,0,1,-0.143435967852518,0.0562840274557351,0.00484011641669927,"3-Other",39
"54","cell",9,54,"04-50to59","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","3","03-Cell only","MI","Midwest","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,0,1,0.0223791362509031,0.579679922171902,0.0184244964978711,"3-Other",54
"53","cell",9,53,"04-50to59","02-male","03-assoc","01-Y","W","07-other","03-20to30k","3","03-Cell only","MI","Midwest","04","03-No","03-Lean Dem","03-Moderate",1,0,0,0.0113247959773417,0.21620304347104,0.000337461913516279,"1-Dem",53
"53","cell",9,53,"04-50to59","01-female","03-assoc","02-N","W","07-other","06-50to75k","3","03-Cell only","MI","Midwest","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0113247959773417,0.21620304347104,0.00673472775493941,"1-Dem",53
"(VOL) Don't know/Refused","cell",9,NA,"99-DNK/refused","02-male","03-assoc","02-N","W","07-other","04-30to40k","Don't know/Refused","03-Cell only","SC","South","03","01-Yes","05-Ind","01-Very liberal",0,0,1,0,0.0322954646984505,0.024924426647114,"3-Other",51.9755339805825
"48","cell",9,48,"03-40to49","02-male","04-HS","02-N","W","01-protestant","03-20to30k","2","03-Cell only","TN","South","03","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0439469053904653,0.137656761050515,0.00735176942422841,"2-Rep",48
"18","cell",9,18,"01-Under 30","01-female","03-assoc","02-N","W","01-protestant","99-DK/refused","2","03-Cell only","TN","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,-0.375577113597307,0.00596040799173349,0.559721714594099,"1-Dem",18
"84","cell",9,84,"06-Over 70","02-male","02-bach","02-N","W","02-catholic","04-30to40k","1","03-Cell only","FL","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.354009344457745,0.973485925259438,0.92198049881797,"1-Dem",84
"68","cell",9,68,"05-60to69","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","TX","South","05-Highest","01-Yes","02-Rep","05-Very conservative",0,1,0,0.177139900080763,0.587330827572987,0.310682501620962,"2-Rep",68
"53","cell",9,53,"04-50to59","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","2","01-Both","NE","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.0113247959773417,0.552819190708051,0.119863819627414,"1-Dem",53
"19","cell",9,19,"01-Under 30","02-male","04-HS","01-Y","O","02-catholic","01-under10k","2","01-Both","TX","South","01-Lowest","03-No","03-Lean Dem","05-Very conservative",1,0,0,-0.364522773323746,0.00664484758648813,0.944770613853705,"1-Dem",19
"39","cell",9,39,"02-30to39","02-male","02-bach","02-N","W","01-protestant","08-100to150k","5","03-Cell only","WI","Midwest","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.143435967852518,0.210915729636075,0.209827644855276,"1-Dem",39
"33","cell",9,33,"02-30to39","02-male","02-bach","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","IL","Midwest","03","99-DNK/refused","99-DK/refused","99-DK/refused",1,0,0,-0.209762009493886,0.00685591434058279,0.374661902343504,"1-Dem",33
"48","cell",9,48,"03-40to49","02-male","03-assoc","01-Y","W","02-catholic","08-100to150k","5","03-Cell only","TX","South","05-Highest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0439469053904653,0.137656761050515,0.096322669682457,"2-Rep",48
"57","cell",9,57,"04-50to59","01-female","04-HS","02-N","W","01-protestant","09-over150k","3","03-Cell only","IL","Midwest","02","03-No","04-Lean Rep","03-Moderate",0,1,0,0.0555421570715873,0.299356167870522,0.00287463435599938,"2-Rep",57
"83","cell",9,83,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","99-DK/refused","2","01-Both","NE","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.342955004184184,0.970511304100667,0.523065373837717,"2-Rep",83
"62","cell",9,62,"05-60to69","01-female","03-assoc","02-N","W","02-catholic","06-50to75k","2","01-Both","LA","South","04","01-Yes","02-Rep","03-Moderate",0,1,0,0.110813858439394,0.42472467926929,0.0832686333538526,"2-Rep",62
"48","cell",9,48,"03-40to49","01-female","04-HS","02-N","W","01-protestant","99-DK/refused","5","01-Both","KS","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0439469053904653,0.137656761050515,0.010230465942538,"2-Rep",48
"68","cell",9,68,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","04-30to40k","1","03-Cell only","TX","South","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.177139900080763,0.587330827572987,0.106189949618094,"2-Rep",68
"62","cell",9,62,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","06-50to75k","2","03-Cell only","NE","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.110813858439394,0.767918035917789,0.0323347861275695,"1-Dem",62
"82","cell",9,82,"06-Over 70","02-male","03-assoc","02-N","O","01-protestant","04-30to40k","2","03-Cell only","WI","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.331900663910622,0.868118501587886,0.976501858258446,"1-Dem",82
"25","cell",9,25,"01-Under 30","02-male","04-HS","01-Y","O","03-athiest","03-20to30k","5","03-Cell only","TX","South","02","03-No","05-Ind","99-DK/refused",0,0,1,-0.298196731682377,0.00286906217058948,0.794765882169134,"3-Other",25
"50","cell",9,50,"04-50to59","02-male","02-bach","02-N","O","06-LDS","08-100to150k","1","01-Both","AL","South","02","01-Yes","03-Lean Dem","03-Moderate",1,0,0,-0.0218382248433425,0.471005857779809,0.84422649378423,"1-Dem",50
"63","cell",9,63,"05-60to69","02-male","05-less than HS","02-N","W","01-protestant","02-10to20k","1","03-Cell only","NE","Midwest","04","01-Yes","01-Dem","04-Conservative",1,0,0,0.121868198712956,0.451647580000265,0.0264386310198418,"1-Dem",63
"62","cell",9,62,"05-60to69","02-male","01-postgrad","02-N","W","01-protestant","06-50to75k","2","01-Both","TX","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.110813858439394,0.767918035917789,0.0832686333538526,"2-Rep",62
"46","cell",9,46,"03-40to49","02-male","01-postgrad","02-N","W","01-protestant","09-over150k","4","01-Both","IL","Midwest","05-Highest","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-0.0660555859375881,0.365012610558823,0.31295171727315,"1-Dem",46
"28","cell",9,28,"01-Under 30","01-female","01-postgrad","02-N","W","01-protestant","09-over150k","2","03-Cell only","MO","Midwest","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.265033710861693,0.0742805499010293,0.608100695007384,"1-Dem",28
"65","cell",9,65,"05-60to69","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","2","03-Cell only","IL","Midwest","03","01-Yes","02-Rep","03-Moderate",0,1,0,0.143976879260078,0.506191485440823,0.0896143746643934,"2-Rep",65
"34","cell",9,34,"02-30to39","01-female","03-assoc","02-N","W","01-protestant","07-75to100k","4","03-Cell only","LA","South","04","01-Yes","03-Lean Dem","03-Moderate",0,0,1,-0.198707669220325,0.0333630990164982,0.324458636386003,"3-Other",34
"46","cell",9,46,"03-40to49","01-female","03-assoc","02-N","W","03-athiest","09-over150k","2","03-Cell only","MO","Midwest","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0660555859375881,0.113681746968127,0.058065959758135,"1-Dem",46
"22","cell",9,22,"01-Under 30","02-male","04-HS","01-Y","W","07-other","02-10to20k","1","03-Cell only","TX","South","04","03-No","99-DK/refused","03-Moderate",0,0,1,-0.331359752503062,0.000462190233516178,0.277443612591925,"3-Other",22
"56","cell",9,56,"04-50to59","01-female","01-postgrad","02-N","W","03-athiest","09-over150k","1","03-Cell only","KS","Midwest","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0444878167980259,0.631868894256814,0.129758791830744,"1-Dem",56
"24","cell",9,24,"01-Under 30","02-male","03-assoc","02-N","W","07-other","09-over150k","1","03-Cell only","KS","Midwest","01-Lowest","03-No","04-Lean Rep","01-Very liberal",0,0,1,-0.309251071955939,0.0114269437891866,0.664337211286997,"3-Other",24
"46","cell",9,46,"03-40to49","02-male","02-bach","02-N","W","01-protestant","09-over150k","4","03-Cell only","MN","Midwest","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,-0.0660555859375881,0.365012610558823,0.143520112937796,"2-Rep",46
"60","cell",9,60,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","06-50to75k","2","03-Cell only","TX","South","02","01-Yes","02-Rep","05-Very conservative",0,1,0,0.0887051778922715,0.372340093289167,0.0262184022059727,"2-Rep",60
"71","cell",9,71,"06-Over 70","02-male","04-HS","02-N","W","07-other","01-under10k","5","03-Cell only","WI","Midwest","01-Lowest","01-Yes","05-Ind","02-Liberal",0,0,1,0.210302920901447,0.306000781593628,0.0757780865621959,"3-Other",71
"72","cell",9,72,"06-Over 70","02-male","04-HS","02-N","W","03-athiest","05-40to50k","2","03-Cell only","KS","Midwest","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.221357261175008,0.687940488700484,0.126289769185635,"1-Dem",72
"31","cell",9,31,"02-30to39","02-male","02-bach","02-N","W","03-athiest","05-40to50k","1","03-Cell only","TX","South","02","01-Yes","01-Dem","03-Moderate",1,0,0,-0.231870690041009,0.100241215617062,0.331621639857692,"1-Dem",31
"40","cell",9,40,"03-40to49","02-male","02-bach","01-Y","W","02-catholic","09-over150k","5","03-Cell only","TN","South","04","03-No","02-Rep","05-Very conservative",0,0,1,-0.132381627578956,0.229697007714901,0.0414108333144476,"3-Other",40
"31","cell",9,31,"02-30to39","02-male","02-bach","01-Y","O","03-athiest","07-75to100k","4","03-Cell only","TX","South","04","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.231870690041009,0.100241215617062,0.951005272952758,"1-Dem",31
"40","cell",9,40,"03-40to49","02-male","01-postgrad","02-N","A","07-other","09-over150k","2","01-Both","TX","South","05-Highest","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.132381627578956,0.229697007714901,0.464579415297715,"1-Dem",40
"75","cell",9,75,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","03-20to30k","2","03-Cell only","MO","Midwest","03","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.254520281995692,0.932054364171362,0.138462698353828,"1-Dem",75
"19","cell",9,19,"01-Under 30","02-male","03-assoc","02-N","W","02-catholic","09-over150k","4","01-Both","TX","South","02","01-Yes","06-None","04-Conservative",0,0,1,-0.364522773323746,0.00664484758648813,0.995954569450129,"3-Other",19
"73","cell",9,73,"06-Over 70","02-male","01-postgrad","02-N","B","05-muslim","07-75to100k","1","01-Both","FL","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.23241160144857,0.916819679717159,0.981622927084663,"1-Dem",73
"22","cell",9,22,"01-Under 30","02-male","02-bach","02-N","W","01-protestant","99-DK/refused","1","03-Cell only","IA","Midwest","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.331359752503062,0.0399609323428431,0.427878750716971,"2-Rep",22
"53","cell",9,53,"04-50to59","01-female","02-bach","02-N","B","01-protestant","02-10to20k","2","03-Cell only","NE","Midwest","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.0113247959773417,0.552819190708051,0.0889070308429626,"1-Dem",53
"70","cell",9,70,"06-Over 70","02-male","01-postgrad","02-N","W","07-other","09-over150k","2","01-Both","WI","Midwest","01-Lowest","01-Yes","01-Dem","03-Moderate",1,0,0,0.199248580627885,0.888124492997012,0.485966229614395,"1-Dem",70
"(VOL) Don't know/Refused","cell",9,NA,"99-DNK/refused","02-male","02-bach","02-N","W","01-protestant","07-75to100k","2","03-Cell only","MO","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0,0.401312339887548,0.024924426647114,"2-Rep",51.9755339805825
"37","cell",9,37,"02-30to39","02-male","02-bach","01-Y","O","02-catholic","08-100to150k","1","03-Cell only","IL","Midwest","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.165544648399641,0.176797434986713,0.881687937563494,"1-Dem",37
"53","cell",9,53,"04-50to59","02-male","03-assoc","02-N","W","02-catholic","07-75to100k","3","03-Cell only","WI","Midwest","02","01-Yes","02-Rep","04-Conservative",0,1,0,0.0113247959773417,0.21620304347104,0.00937409394235588,"2-Rep",53
"67","cell",9,67,"05-60to69","01-female","02-bach","01-Y","W","02-catholic","99-DK/refused","2","03-Cell only","AL","South","02","01-Yes","02-Rep","03-Moderate",0,1,0,0.166085559807201,0.851137472556879,0.0048881672514622,"2-Rep",67
"69","cell",9,69,"05-60to69","01-female","02-bach","02-N","B","01-protestant","05-40to50k","2","01-Both","MD","South","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,0.188194240354324,0.876785281503639,0.802312378777325,"1-Dem",69
"71","cell",9,71,"06-Over 70","01-female","02-bach","02-N","W","07-other","08-100to150k","2","03-Cell only","DC","South","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.210302920901447,0.898540932636685,0.237251115805709,"1-Dem",71
"24","cell",9,24,"01-Under 30","02-male","04-HS","02-N","W","07-other","05-40to50k","6","03-Cell only","TX","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.309251071955939,0.0114269437891866,0.794023256537092,"1-Dem",24
"33","cell",9,33,"02-30to39","02-male","04-HS","02-N","O","07-other","07-75to100k","2","03-Cell only","AL","South","02","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-0.209762009493886,0.0300097390342353,0.815737548874199,"1-Dem",33
"65","cell",9,65,"05-60to69","02-male","02-bach","02-N","W","07-other","06-50to75k","1","03-Cell only","IL","Midwest","05-Highest","01-Yes","02-Rep","03-Moderate",0,1,0,0.143976879260078,0.821239403770874,0.120784804219186,"2-Rep",65
"37","cell",9,37,"02-30to39","02-male","03-assoc","02-N","B","07-other","04-30to40k","2","03-Cell only","TN","South","04","03-No","01-Dem","01-Very liberal",1,0,0,-0.165544648399641,0.045729757992585,0.0890880622727233,"1-Dem",37
