"age","demo_mode","month_called","age_num","demo_age_bucket","demo_sex","demo_education","demo_hispanic","demo_race","demo_relig","demo_income","demo_hhsize","demo_phonetype","demo_state","demo_region","demo_pop_density","demo_reg","demo_party","demo_ideology","y_dem","y_rep","y_oth","age_scaled","p_surveyed","p_matched","support","age_num_imp"
"30","cell",9,30,"02-30to39","02-male","02-bach","02-N","W","07-other","06-50to75k","4","03-Cell only","WA","West","03","03-No","03-Lean Dem","01-Very liberal",1,0,0,-0.24292503031457,0.197191815377706,0.197191815377706,"1-Dem",30
"28","cell",9,28,"01-Under 30","01-female","02-bach","02-N","W","03-athiest","03-20to30k","5","03-Cell only","CA","West","03","01-Yes","03-Lean Dem","01-Very liberal",1,0,0,-0.265033710861693,0.164829804198436,0.349162610362,"1-Dem",28
"69","cell",9,69,"05-60to69","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","1","01-Both","CA","West","04","02-Probably","03-Lean Dem","04-Conservative",1,0,0,0.188194240354324,0.945952732641888,0.997163471054754,"1-Dem",69
"60","cell",9,60,"05-60to69","02-male","05-less than HS","01-Y","O","02-catholic","99-DK/refused","7","03-Cell only","CA","West","02","03-No","01-Dem","02-Liberal",1,0,0,0.0887051778922715,0.593344599154056,0.0221210234959362,"1-Dem",60
"77","cell",9,77,"06-Over 70","01-female","02-bach","02-N","W","01-protestant","07-75to100k","2","03-Cell only","OR","West","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,0.276628962542815,0.976739570318594,0.993761762236885,"2-Rep",77
"51","cell",9,51,"04-50to59","02-male","04-HS","01-Y","O","02-catholic","04-30to40k","2","03-Cell only","CA","West","05-Highest","01-Yes","02-Rep","03-Moderate",1,0,0,-0.0107838845697811,0.352808863064872,0.145122261617487,"1-Dem",51
"61","cell",9,61,"05-60to69","01-female","01-postgrad","02-N","W","01-protestant","08-100to150k","3","01-Both","CA","West","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.0997595181658329,0.879446680636165,0.934248959890332,"2-Rep",61
"34","cell",9,34,"02-30to39","02-male","03-assoc","01-Y","O","01-protestant","08-100to150k","4","03-Cell only","CA","West","02","03-No","05-Ind","03-Moderate",0,0,1,-0.198707669220325,0.0185898913731437,0.0355812834853347,"3-Other",34
"77","cell",9,77,"06-Over 70","02-male","01-postgrad","02-N","W","03-athiest","09-over150k","2","01-Both","OR","West","01-Lowest","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.276628962542815,0.976739570318594,0.99678743044289,"2-Rep",77
"20","cell",9,20,"01-Under 30","02-male","04-HS","02-N","W","01-protestant","05-40to50k","5","01-Both","CA","West","02","01-Yes","02-Rep","04-Conservative",0,1,0,-0.353468433050184,0.0180241374624547,0.303393883456131,"2-Rep",20
"34","cell",9,34,"02-30to39","01-female","03-assoc","02-N","B","07-other","02-10to20k","1","03-Cell only","CA","West","03","01-Yes","02-Rep","02-Liberal",0,1,0,-0.198707669220325,0.0782494765260448,0.0355812834853347,"2-Rep",34
"44","cell",9,44,"03-40to49","02-male","01-postgrad","02-N","O","01-protestant","08-100to150k","4","03-Cell only","CA","West","05-Highest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0881642664847108,0.531842734814107,0.448733354749423,"2-Rep",44
"44","cell",9,44,"03-40to49","01-female","01-postgrad","02-N","W","02-catholic","09-over150k","4","01-Both","NY","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0881642664847108,0.531842734814107,0.958014699714207,"2-Rep",44
"43","cell",9,43,"03-40to49","02-male","03-assoc","02-N","W","03-athiest","06-50to75k","1","03-Cell only","GA","South","04","03-No","01-Dem","02-Liberal",1,0,0,-0.0992186067582722,0.185148445400672,0.504537864360331,"1-Dem",43
"73","cell",9,73,"06-Over 70","02-male","01-postgrad","02-N","W","02-catholic","08-100to150k","1","01-Both","NY","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,0.23241160144857,0.964425380892809,0.997443526323791,"1-Dem",73
"61","cell",9,61,"05-60to69","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","2","01-Both","PA","Northeast","04","01-Yes","03-Lean Dem","03-Moderate",0,1,0,0.0997595181658329,0.879446680636165,0.981786321259784,"2-Rep",61
"41","cell",9,41,"03-40to49","01-female","02-bach","01-Y","O","07-other","08-100to150k","4","01-Both","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.121327287305395,0.45000976304828,0.36959268781956,"1-Dem",41
"69","cell",9,69,"05-60to69","01-female","01-postgrad","02-N","W","04-jewish","09-over150k","2","01-Both","NJ","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.188194240354324,0.945952732641888,0.992326913200776,"1-Dem",69
"56","cell",9,56,"04-50to59","02-male","04-HS","02-N","W","07-other","06-50to75k","1","03-Cell only","VA","South","05-Highest","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0444878167980259,0.485065140632601,0.968938823667075,"2-Rep",56
"24","cell",9,24,"01-Under 30","01-female","02-bach","01-Y","W","02-catholic","09-over150k","4","01-Both","NJ","Northeast","05-Highest","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.309251071955939,0.11301690752908,0.71904138030335,"1-Dem",24
"26","cell",9,26,"01-Under 30","02-male","02-bach","02-N","A","07-other","09-over150k","2","03-Cell only","NY","Northeast","03","01-Yes","01-Dem","01-Very liberal",1,0,0,-0.287142391408816,0.136873362505369,0.0551220845759414,"1-Dem",26
"69","cell",9,69,"05-60to69","01-female","03-assoc","02-N","W","01-protestant","08-100to150k","2","03-Cell only","OH","Midwest","05-Highest","01-Yes","05-Ind","99-DK/refused",0,0,1,0.188194240354324,0.465637656846142,0.989323753202465,"3-Other",69
"67","cell",9,67,"05-60to69","01-female","02-bach","02-N","W","02-catholic","08-100to150k","1","01-Both","GA","South","02","01-Yes","03-Lean Dem","03-Moderate",0,1,0,0.166085559807201,0.933612359198492,0.99508343797037,"2-Rep",67
"(VOL) Don't know/Refused","cell",9,NA,"99-DNK/refused","02-male","02-bach","02-N","A","05-muslim","99-DK/refused","2","01-Both","NJ","Northeast","05-Highest","01-Yes","99-DK/refused","03-Moderate",0,0,1,0,0.0758581800212436,0.024924426647114,"3-Other",51.9755339805825
"31","cell",9,31,"02-30to39","02-male","03-assoc","02-N","W","07-other","09-over150k","3","03-Cell only","MI","Midwest","04","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.231870690041009,0.0576195432380192,0.426890985739047,"1-Dem",31
"79","cell",9,79,"06-Over 70","02-male","02-bach","02-N","B","01-protestant","07-75to100k","2","01-Both","GA","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.298737643089938,0.981224521881208,0.90801062293395,"1-Dem",79
"25","cell",9,25,"01-Under 30","01-female","01-postgrad","02-N","O","07-other","99-DK/refused","1","01-Both","PA","Northeast","04","01-Yes","01-Dem","03-Moderate",1,0,0,-0.298196731682377,0.124455594759058,0.00362032871775745,"1-Dem",25
"23","cell",9,23,"01-Under 30","02-male","01-postgrad","02-N","W","07-other","99-DK/refused","3","01-Both","NY","Northeast","04","03-No","04-Lean Rep","03-Moderate",0,0,1,-0.3203054122295,0.102506460942268,0.0010728676147509,"3-Other",23
"53","cell",9,53,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","1","03-Cell only","GA","South","04","01-Yes","03-Lean Dem","03-Moderate",1,0,0,0.0113247959773417,0.404215223614089,0.977658940218942,"1-Dem",53
"66","cell",9,66,"05-60to69","01-female","02-bach","02-N","O","02-catholic","06-50to75k","2","01-Both","NY","Northeast","02","01-Yes","01-Dem","03-Moderate",1,0,0,0.15503121953364,0.926502054522523,0.630452564951314,"1-Dem",66
"28","cell",9,28,"01-Under 30","01-female","04-HS","02-N","W","07-other","03-20to30k","2","03-Cell only","OH","Midwest","02","03-No","06-None","99-DK/refused",0,0,1,-0.265033710861693,0.0421796612111165,0.0260150133994967,"3-Other",28
"53","cell",9,53,"04-50to59","01-female","01-postgrad","02-N","W","07-other","06-50to75k","3","03-Cell only","FL","South","03","01-Yes","01-Dem","03-Moderate",1,0,0,0.0113247959773417,0.75251444567853,0.75251444567853,"1-Dem",53
"22","cell",9,22,"01-Under 30","02-male","02-bach","02-N","W","07-other","08-100to150k","4","03-Cell only","NY","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.331359752503062,0.0928711297351377,0.595703604183182,"1-Dem",22
"80","cell",9,80,"06-Over 70","02-male","01-postgrad","02-N","O","07-other","09-over150k","2","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.309791983363499,0.983137242644742,0.955453020478286,"1-Dem",80
"59","cell",9,59,"04-50to59","02-male","02-bach","02-N","W","07-other","06-50to75k","1","03-Cell only","PA","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,0.0776508376187101,0.854260772982999,0.977432481824095,"1-Dem",59
"58","cell",9,58,"04-50to59","02-male","03-assoc","02-N","W","01-protestant","04-30to40k","5","01-Both","FL","South","03","99-DNK/refused","01-Dem","03-Moderate",1,0,0,0.0665964973451487,0.539672924761935,0.952227750553366,"1-Dem",58
"67","cell",9,67,"05-60to69","01-female","02-bach","02-N","W","01-protestant","08-100to150k","1","01-Both","MI","Midwest","02","01-Yes","04-Lean Rep","03-Moderate",0,1,0,0.166085559807201,0.933612359198492,0.99508343797037,"2-Rep",67
"38","cell",9,38,"02-30to39","02-male","02-bach","02-N","W","03-athiest","06-50to75k","3","01-Both","MI","Midwest","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.154490308126079,0.370795399548839,0.370795399548839,"1-Dem",38
"46","cell",9,46,"03-40to49","02-male","02-bach","02-N","W","04-jewish","09-over150k","3","03-Cell only","NY","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.0660555859375881,0.585726545997396,0.79352845004763,"1-Dem",46
"69","cell",9,69,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","2","01-Both","TN","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.188194240354324,0.945952732641888,0.989323753202465,"2-Rep",69
"28","cell",9,28,"01-Under 30","02-male","01-postgrad","02-N","W","04-jewish","07-75to100k","1","03-Cell only","NJ","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.265033710861693,0.164829804198436,0.670536210480545,"1-Dem",28
"18","cell",9,18,"01-Under 30","02-male","03-assoc","02-N","W","01-protestant","03-20to30k","5","03-Cell only","NJ","Northeast","04","03-No","02-Rep","04-Conservative",0,1,0,-0.375577113597307,0.0145337964808892,0.0237383650068613,"2-Rep",18
"48","cell",9,48,"03-40to49","01-female","05-less than HS","01-Y","O","02-catholic","02-10to20k","6","03-Cell only","NY","Northeast","05-Highest","03-No","06-None","03-Moderate",0,0,1,-0.0439469053904653,0.281933686909093,0.0225718028955119,"3-Other",48
"40","cell",9,40,"03-40to49","01-female","03-assoc","02-N","W","06-LDS","09-over150k","7","01-Both","PA","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.132381627578956,0.140635363977916,0.936432621422696,"2-Rep",40
"32","cell",9,32,"02-30to39","02-male","03-assoc","02-N","W","02-catholic","08-100to150k","3","03-Cell only","IN","Midwest","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.220816349767448,0.0638549892969005,0.373205623043661,"2-Rep",32
"83","cell",9,83,"06-Over 70","01-female","04-HS","02-N","W","01-protestant","04-30to40k","1","01-Both","OH","Midwest","04","01-Yes","03-Lean Dem","04-Conservative",1,0,0,0.342955004184184,0.947539894231675,0.996754222764792,"1-Dem",83
"60","cell",9,60,"05-60to69","01-female","04-HS","02-N","W","01-protestant","05-40to50k","2","03-Cell only","KY","South","04","01-Yes","04-Lean Rep","05-Very conservative",0,1,0,0.0887051778922715,0.593344599154056,0.927201520479271,"2-Rep",60
"35","cell",9,35,"02-30to39","01-female","05-less than HS","01-Y","O","02-catholic","03-20to30k","6","01-Both","PA","Northeast","03","03-No","01-Dem","04-Conservative",1,0,0,-0.187653328946763,0.0865124934318645,0.00771395138925039,"1-Dem",35
"61","cell",9,61,"05-60to69","02-male","02-bach","02-N","W","01-protestant","08-100to150k","3","01-Both","NY","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,0.0997595181658329,0.879446680636165,0.934248959890332,"2-Rep",61
"23","cell",9,23,"01-Under 30","02-male","03-assoc","01-Y","B","07-other","02-10to20k","Don't know/Refused","03-Cell only","NJ","Northeast","05-Highest","01-Yes","03-Lean Dem","02-Liberal",1,0,0,-0.3203054122295,0.0248512955359524,0.0109542462720692,"1-Dem",23
"38","cell",9,38,"02-30to39","01-female","04-HS","01-Y","W","07-other","02-10to20k","5","01-Both","NY","Northeast","04","03-No","04-Lean Rep","02-Liberal",1,0,0,-0.154490308126079,0.116211491561933,0.134453883539404,"1-Dem",38
"62","cell",9,62,"05-60to69","01-female","03-assoc","02-N","O","07-other","99-DK/refused","Don't know/Refused","03-Cell only","VA","South","01-Lowest","01-Yes","02-Rep","04-Conservative",0,1,0,0.110813858439394,0.644876314813259,0.172205804784652,"2-Rep",62
"59","cell",9,59,"04-50to59","02-male","04-HS","02-N","B","01-protestant","02-10to20k","3","03-Cell only","NC","South","03","01-Yes","01-Dem","04-Conservative",1,0,0,0.0776508376187101,0.566704385328846,0.0714308012066202,"1-Dem",59
"53","cell",9,53,"04-50to59","01-female","02-bach","02-N","B","01-protestant","06-50to75k","2","03-Cell only","MD","South","04","01-Yes","01-Dem","03-Moderate",1,0,0,0.0113247959773417,0.75251444567853,0.291536770071491,"1-Dem",53
"50","cell",9,50,"04-50to59","02-male","02-bach","02-N","W","01-protestant","08-100to150k","3","01-Both","MD","South","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0218382248433425,0.686518574545545,0.810084578800248,"1-Dem",50
"25","cell",9,25,"01-Under 30","01-female","05-less than HS","01-Y","O","07-other","04-30to40k","4","03-Cell only","NY","Northeast","04","03-No","03-Lean Dem","02-Liberal",0,0,1,-0.298196731682377,0.0307421235352244,0.00362032871775745,"3-Other",25
"67","cell",9,67,"05-60to69","02-male","04-HS","02-N","W","02-catholic","99-DK/refused","2","03-Cell only","MI","Midwest","03","01-Yes","01-Dem","01-Very liberal",1,0,0,0.166085559807201,0.758330902498158,0.726489445969637,"1-Dem",67
"28","cell",9,28,"01-Under 30","02-male","02-bach","02-N","W","01-protestant","05-40to50k","3","03-Cell only","SC","South","03","01-Yes","02-Rep","04-Conservative",0,1,0,-0.265033710861693,0.164829804198436,0.123894576804439,"2-Rep",28
"49","cell",9,49,"03-40to49","02-male","04-HS","02-N","W","02-catholic","06-50to75k","1","03-Cell only","TN","South","03","01-Yes","03-Lean Dem","04-Conservative",1,0,0,-0.0328925651169039,0.304597743944151,0.935505167790877,"1-Dem",49
"50","cell",9,50,"04-50to59","02-male","02-bach","02-N","A","01-protestant","99-DK/refused","Don't know/Refused","03-Cell only","NY","Northeast","05-Highest","01-Yes","03-Lean Dem","03-Moderate",0,0,1,-0.0218382248433425,0.686518574545545,0.0530117301249876,"3-Other",50
"63","cell",9,63,"05-60to69","01-female","03-assoc","02-N","W","07-other","03-20to30k","1","03-Cell only","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,0.121868198712956,0.6695131647924,0.961058845873869,"1-Dem",63
"47","cell",9,47,"03-40to49","02-male","02-bach","02-N","O","07-other","09-over150k","3","01-Both","NJ","Northeast","05-Highest","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0550012456640267,0.611997963191654,0.175913712878304,"1-Dem",47
"40","cell",9,40,"03-40to49","02-male","05-less than HS","02-N","W","01-protestant","99-DK/refused","5","01-Both","NY","Northeast","05-Highest","03-No","02-Rep","04-Conservative",0,1,0,-0.132381627578956,0.140635363977916,0.0484901424479335,"2-Rep",40
"59","cell",9,59,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","08-100to150k","4","01-Both","PA","Northeast","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.0776508376187101,0.854260772982999,0.98828480566013,"2-Rep",59
"53","cell",9,53,"04-50to59","02-male","02-bach","02-N","W","01-protestant","09-over150k","3","01-Both","DC","South","05-Highest","01-Yes","01-Dem","03-Moderate",1,0,0,0.0113247959773417,0.75251444567853,0.89207060112257,"1-Dem",53
"38","cell",9,38,"02-30to39","02-male","01-postgrad","01-Y","O","05-muslim","06-50to75k","4","03-Cell only","PA","Northeast","05-Highest","03-No","03-Lean Dem","03-Moderate",1,0,0,-0.154490308126079,0.370795399548839,0.0285036307969159,"1-Dem",38
"24","cell",9,24,"01-Under 30","02-male","04-HS","02-N","W","07-other","04-30to40k","2","03-Cell only","PA","Northeast","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.309251071955939,0.0276446665555537,0.150977463210031,"1-Dem",24
"47","cell",9,47,"03-40to49","02-male","03-assoc","02-N","W","01-protestant","08-100to150k","2","01-Both","VA","South","01-Lowest","01-Yes","02-Rep","03-Moderate",0,1,0,-0.0550012456640267,0.260324694874945,0.893059922984838,"2-Rep",47
"75","cell",9,75,"06-Over 70","02-male","04-HS","02-N","W","04-jewish","04-30to40k","2","01-Both","PA","Northeast","03","01-Yes","01-Dem","04-Conservative",1,0,0,0.254520281995692,0.882744783773932,0.97920475808919,"1-Dem",75
"56","cell",9,56,"04-50to59","02-male","01-postgrad","02-N","W","01-protestant","09-over150k","5","01-Both","GA","South","04","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0444878167980259,0.808492245503641,0.988344380620477,"2-Rep",56
"61","cell",9,61,"05-60to69","02-male","05-less than HS","02-N","W","01-protestant","03-20to30k","2","03-Cell only","FL","South","04","01-Yes","02-Rep","04-Conservative",0,1,0,0.0997595181658329,0.619446790613556,0.879446680636165,"2-Rep",61
"82","cell",9,82,"06-Over 70","02-male","03-assoc","02-N","W","01-protestant","03-20to30k","2","01-Both","PA","Northeast","03","01-Yes","02-Rep","04-Conservative",0,1,0,0.331900663910622,0.941828324315622,0.986405797951348,"2-Rep",82
"62","cell",9,62,"05-60to69","01-female","01-postgrad","02-N","O","01-protestant","03-20to30k","3","01-Both","FL","South","02","01-Yes","02-Rep","03-Moderate",0,1,0,0.110813858439394,0.89057153675205,0.129723287264572,"2-Rep",62
"37","cell",9,37,"02-30to39","02-male","04-HS","02-N","W","02-catholic","99-DK/refused","3","01-Both","MI","Midwest","03","03-No","03-Lean Dem","04-Conservative",0,1,0,-0.165544648399641,0.105439268834599,0.00494281930814225,"2-Rep",37
"49","cell",9,49,"03-40to49","02-male","01-postgrad","02-N","W","02-catholic","09-over150k","3","01-Both","PA","Northeast","05-Highest","01-Yes","02-Rep","04-Conservative",0,1,0,-0.0328925651169039,0.662510402048848,0.842175074847498,"2-Rep",49
"24","cell",9,24,"01-Under 30","01-female","01-postgrad","02-N","W","07-other","03-20to30k","1","03-Cell only","FL","South","03","02-Probably","01-Dem","01-Very liberal",1,0,0,-0.309251071955939,0.11301690752908,0.257254327938209,"1-Dem",24
"54","cell",9,54,"04-50to59","02-male","04-HS","02-N","W","01-protestant","07-75to100k","3","03-Cell only","IN","Midwest","02","01-Yes","04-Lean Rep","04-Conservative",0,1,0,0.0223791362509031,0.430811648244529,0.825604900011691,"2-Rep",54
"49","cell",9,49,"03-40to49","02-male","01-postgrad","02-N","W","07-other","09-over150k","4","03-Cell only","WV","South","02","01-Yes","01-Dem","02-Liberal",1,0,0,-0.0328925651169039,0.662510402048848,0.975265279483117,"1-Dem",49
"19","cell",9,19,"01-Under 30","02-male","03-assoc","02-N","W","04-jewish","09-over150k","4","01-Both","MA","Northeast","04","01-Yes","01-Dem","02-Liberal",1,0,0,-0.364522773323746,0.0161866956225128,0.596945372076094,"1-Dem",19
